Probenahmestelle;Fluss;Matrix;Gruppe;Kenngroessen;Probenahmeart;Jahr;Periode;Datum;Sonderzeichen;Wert
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2000;21;09.10.2000;;451
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2000;22;23.10.2000;;406
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2000;23;06.11.2000;;399
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2000;24;20.11.2000;;444
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2000;25;04.12.2000;;377
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;1;01.01.2001;;393
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;2;15.01.2001;;330
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;3;29.01.2001;;337
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;4;12.02.2001;;319
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;5;26.02.2001;;450
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;6;12.03.2001;;688
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;7;26.03.2001;;629
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;8;09.04.2001;;684
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;9;23.04.2001;;654
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;10;07.05.2001;;642
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;11;21.05.2001;;674
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;12;04.06.2001;;884
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;13;18.06.2001;;900
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;14;02.07.2001;;773
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;15;16.07.2001;;758
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;16;30.07.2001;;676
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;17;13.08.2001;;588
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;18;27.08.2001;;528
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;19;10.09.2001;;674
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;20;24.09.2001;;580
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;21;08.10.2001;;451
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;22;22.10.2001;;413
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;23;05.11.2001;;390
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;24;19.11.2001;;412
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;25;03.12.2001;;434
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2001;26;17.12.2001;;338
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;1;28.12.2001;;365
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;2;14.01.2002;;291
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;3;28.01.2002;;314
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;4;11.02.2002;;307
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;5;25.02.2002;;403
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;6;11.03.2002;;391
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;7;26.03.2002;;393
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;8;08.04.2002;;346
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;9;22.04.2002;;440
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;10;06.05.2002;;512
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;11;21.05.2002;;610
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;12;03.06.2002;;719
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;13;13.06.2002;;637
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;14;01.07.2002;;540
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;15;15.07.2002;;539
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;16;29.07.2002;;515
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;17;12.08.2002;;706
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;18;26.08.2002;;630
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;19;09.09.2002;;511
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;20;23.09.2002;;648
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;21;07.10.2002;;578
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;22;21.10.2002;;569
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;23;04.11.2002;;744
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;24;18.11.2002;;755
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;25;02.12.2002;;623
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2002;26;16.12.2002;;578
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;1;30.12.2002;;524
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;2;13.01.2003;;427
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;3;27.01.2003;;419
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;4;10.02.2003;;351
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;5;24.02.2003;;366
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;6;10.03.2003;;358
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;7;24.03.2003;;346
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;8;07.04.2003;;329
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;9;21.04.2003;;338
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;10;05.05.2003;;423
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;11;19.05.2003;;490
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;12;02.06.2003;;498
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;13;16.06.2003;;437
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;14;30.06.2003;;385
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;15;14.07.2003;;338
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;16;28.07.2003;;312
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;17;11.08.2003;;252
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;18;25.08.2003;;225
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;19;08.09.2003;;204
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;20;22.09.2003;;210
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;21;06.10.2003;;398
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;22;20.10.2003;;337
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;23;03.11.2003;;308
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;24;17.11.2003;;289
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;25;01.12.2003;;274
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2003;26;15.12.2003;;254
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;1;29.12.2003;;243,04
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;2;12.01.2004;;485,97
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;3;26.01.2004;;354,66
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;4;09.02.2004;;326,98
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;5;23.02.2004;;291,31
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;6;08.03.2004;;302,15
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;7;22.03.2004;;368,61
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;8;05.04.2004;;373,25
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;9;19.04.2004;;363,61
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;10;03.05.2004;;443,68
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;11;17.05.2004;;453,22
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;12;31.05.2004;;663
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;13;14.06.2004;;599,23
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;14;28.06.2004;;573,35
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;15;12.07.2004;;603,49
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;16;26.07.2004;;509,51
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;17;09.08.2004;;422,34
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;18;23.08.2004;;436,08
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;19;06.09.2004;;373,02
REKINGEN;RHEIN;W;Allgemeine Messgrößen;Abflussmittel der Messperioden über 2 Wochen in m³/s;14K;2004;20;20.09.2004;;389,09
